ID,level,drift,input_noise,N_fixations,N_distant_fixations,N_saccades,done,run,SoC,crashed,N_prior_crashs,trials_since_last_crash,crashed_in_last_trial,consecutive_crash_success,N_consecutive_crash_success
AE07EM1,3,F,N,84.0,83.0,50.0,True,0,7.0,0,0,1,0,0,0
AE07EM1,1,T,S,74.0,39.0,35.0,True,1,6.0,0,0,2,0,0,0
AE07EM1,6,F,N,184.0,98.0,58.0,True,2,5.0,0,0,3,0,0,0
AE07EM1,1,T,N,77.0,46.0,43.0,True,3,6.0,0,0,4,0,0,0
AE07EM1,4,F,W,148.0,83.0,114.0,True,4,6.0,0,0,5,0,0,0
AE07EM1,6,T,N,112.0,62.0,38.0,False,5,4.0,1,0,0,0,0,0
AE07EM1,4,T,N,61.0,60.0,33.0,False,6,5.0,1,1,1,1,0,0
AE07EM1,6,T,S,115.0,54.0,29.0,False,7,3.0,1,2,2,1,0,0
AE07EM1,6,F,S,144.0,84.0,35.0,True,8,6.0,0,3,1,1,1,1
AE07EM1,3,T,N,64.0,43.0,29.0,True,9,6.0,0,3,2,0,0,1
AE07EM1,5,F,W,59.0,36.0,26.0,True,10,6.0,0,3,3,0,0,1
AE07EM1,5,F,S,69.0,38.0,28.0,True,11,6.0,0,3,4,0,0,1
AE07EM1,6,T,W,119.0,56.0,37.0,False,12,4.0,1,3,0,0,0,1
AE07EM1,1,T,W,70.0,43.0,32.0,True,13,6.0,0,4,1,1,1,2
AE07EM1,4,T,N,176.0,120.0,65.0,True,14,5.0,0,4,2,0,0,2
AE07EM1,3,T,W,78.0,41.0,39.0,True,15,6.0,0,4,3,0,0,2
AE07EM1,3,F,W,60.0,36.0,32.0,True,16,7.0,0,4,4,0,0,2
AE07EM1,1,F,S,67.0,42.0,33.0,True,17,7.0,0,4,5,0,0,2
AE07EM1,5,F,N,65.0,37.0,23.0,True,18,6.0,0,4,6,0,0,2
AE07EM1,3,F,S,14.0,9.0,15.0,False,19,6.0,1,4,0,0,0,2
AE07EM1,1,F,N,60.0,37.0,33.0,True,20,7.0,0,5,1,1,1,3
AE07EM1,5,T,S,28.0,15.0,14.0,False,21,5.0,1,5,0,0,0,3
AE07EM1,2,T,S,144.0,89.0,68.0,True,22,7.0,0,6,1,1,1,4
AE07EM1,2,T,W,146.0,90.0,79.0,True,23,6.0,0,6,2,0,0,4
AE07EM1,6,T,S,30.0,13.0,14.0,False,24,4.0,1,6,0,0,0,4
AE07EM1,6,T,S,119.0,61.0,31.0,False,25,4.0,1,7,1,1,0,4
AE07EM1,4,F,S,121.0,78.0,50.0,True,26,6.0,0,8,1,1,1,5
AE07EM1,5,T,S,28.0,14.0,13.0,False,27,4.0,1,8,0,0,0,5
AE07EM1,1,F,W,63.0,41.0,27.0,True,28,7.0,0,9,1,1,1,6
AE07EM1,5,T,S,23.0,11.0,11.0,False,29,5.0,1,9,0,0,0,6
AE07EM1,2,F,N,134.0,131.0,68.0,True,30,7.0,0,10,1,1,1,7
AE07EM1,5,T,N,52.0,28.0,21.0,False,31,5.0,1,10,0,0,0,7
AE07EM1,5,T,W,40.0,15.0,14.0,False,32,4.0,1,11,1,1,0,7
AE07EM1,4,T,S,135.0,86.0,57.0,True,33,6.0,0,12,1,1,1,8
AE07EM1,3,F,S,68.0,42.0,36.0,True,34,7.0,0,12,2,0,0,8
AE07EM1,5,T,N,19.0,8.0,12.0,False,35,4.0,1,12,0,0,0,8
AE07EM1,2,F,W,136.0,86.0,72.0,True,36,7.0,0,13,1,1,1,9
AE07EM1,6,F,W,138.0,82.0,42.0,True,37,6.0,0,13,2,0,0,9
AE07EM1,6,T,N,73.0,34.0,18.0,False,38,5.0,1,13,0,0,0,9
AE07EM1,5,T,W,24.0,13.0,8.0,False,39,5.0,1,14,1,1,0,9
AE07EM1,5,T,W,20.0,10.0,11.0,False,40,6.0,1,15,2,1,0,9
AE07EM1,5,T,N,38.0,26.0,15.0,False,41,5.0,1,16,3,1,0,9
AE07EM1,6,T,N,90.0,48.0,28.0,False,42,3.0,1,17,4,1,0,9
AE07EM1,2,F,S,128.0,83.0,75.0,True,43,6.0,0,18,1,1,1,10
AE07EM1,6,T,W,100.0,53.0,30.0,False,44,3.0,1,18,0,0,0,10
AE07EM1,3,T,S,22.0,13.0,13.0,False,45,4.0,1,19,1,1,0,10
AE07EM1,4,T,W,133.0,86.0,46.0,True,46,6.0,0,20,1,1,1,11
AE07EM1,4,F,N,131.0,84.0,56.0,True,47,7.0,0,20,2,0,0,11
AE07EM1,2,T,N,133.0,84.0,64.0,True,48,6.0,0,20,3,0,0,11
AE07EM1,3,T,S,29.0,16.0,26.0,False,49,4.0,1,20,0,0,0,11
AE07EM1,6,T,W,105.0,67.0,44.0,False,50,4.0,1,21,1,1,0,11
AE07EM1,3,T,S,71.0,43.0,29.0,True,51,6.0,0,22,1,1,1,12
AG11ER1,3,T,N,64.0,51.0,53.0,True,0,6.0,0,0,2,0,0,0
AG11ER1,3,F,N,38.0,31.0,33.0,True,1,7.0,0,0,3,0,0,0
AG11ER1,6,F,N,100.0,82.0,60.0,True,2,7.0,0,0,4,0,0,0
AG11ER1,1,T,W,46.0,41.0,49.0,True,3,6.0,0,0,5,0,0,0
AG11ER1,5,T,W,22.0,8.0,15.0,False,4,4.0,1,0,0,0,0,0
AG11ER1,3,T,W,50.0,42.0,28.0,True,5,6.0,0,1,1,1,1,1
AG11ER1,5,F,N,43.0,29.0,18.0,False,6,5.0,1,1,0,0,0,1
AG11ER1,1,T,S,34.0,24.0,26.0,False,7,5.0,1,2,1,1,0,1
AG11ER1,5,T,S,25.0,18.0,25.0,False,8,2.0,1,3,2,1,0,1
AG11ER1,3,F,W,51.0,43.0,31.0,True,9,7.0,0,4,1,1,1,2
AG11ER1,2,F,W,80.0,60.0,63.0,True,10,7.0,0,4,2,0,0,2
AG11ER1,2,T,W,79.0,63.0,52.0,True,11,5.0,0,4,3,0,0,2
AG11ER1,5,T,W,38.0,24.0,16.0,False,12,3.0,1,4,0,0,0,2
AG11ER1,4,F,N,94.0,83.0,41.0,True,13,6.0,0,5,1,1,1,3
AG11ER1,2,F,S,98.0,65.0,48.0,True,14,7.0,0,5,2,0,0,3
AG11ER1,2,F,N,82.0,59.0,55.0,True,15,7.0,0,5,3,0,0,3
AG11ER1,6,F,S,85.0,72.0,32.0,True,16,5.0,0,5,4,0,0,3
AG11ER1,4,T,N,101.0,86.0,40.0,False,17,5.0,1,5,0,0,0,3
AG11ER1,4,F,S,97.0,74.0,59.0,True,18,6.0,0,6,1,1,1,4
AG11ER1,6,F,W,97.0,78.0,44.0,True,19,5.0,0,6,2,0,0,4
AG11ER1,2,T,N,95.0,69.0,59.0,True,20,6.0,0,6,3,0,0,4
AG11ER1,1,F,S,52.0,39.0,31.0,True,21,7.0,0,6,4,0,0,4
AG11ER1,1,F,N,48.0,30.0,33.0,True,22,7.0,0,6,5,0,0,4
AG11ER1,4,T,W,109.0,99.0,50.0,True,23,5.0,0,6,6,0,0,4
AG11ER1,5,T,N,43.0,29.0,32.0,False,24,3.0,1,6,0,0,0,4
AG11ER1,3,F,S,38.0,29.0,21.0,True,25,6.0,0,7,1,1,1,5
AG11ER1,4,T,N,103.0,96.0,54.0,True,26,5.0,0,7,2,0,0,5
AG11ER1,1,F,W,46.0,33.0,22.0,True,27,7.0,0,7,3,0,0,5
AG11ER1,1,T,S,39.0,33.0,20.0,True,28,6.0,0,7,4,0,0,5
AG11ER1,6,T,S,31.0,22.0,18.0,False,29,2.0,1,7,0,0,0,5
AG11ER1,5,T,S,46.0,37.0,18.0,True,30,3.0,0,8,1,1,1,6
AG11ER1,5,F,S,50.0,41.0,30.0,True,31,5.0,0,8,2,0,0,6
AG11ER1,6,T,S,36.0,27.0,39.0,False,32,4.0,1,8,0,0,0,6
AG11ER1,6,T,S,36.0,29.0,29.0,False,33,4.0,1,9,1,1,0,6
AG11ER1,5,T,N,50.0,41.0,25.0,True,34,3.0,0,10,1,1,1,7
AG11ER1,5,F,N,40.0,36.0,24.0,True,35,6.0,0,10,2,0,0,7
AG11ER1,6,T,W,30.0,24.0,18.0,False,36,3.0,1,10,0,0,0,7
AG11ER1,5,T,W,45.0,38.0,21.0,True,37,3.0,0,11,1,1,1,8
AG11ER1,2,T,S,94.0,78.0,61.0,True,38,5.0,0,11,2,0,0,8
AG11ER1,4,F,W,92.0,74.0,50.0,True,39,6.0,0,11,3,0,0,8
AG11ER1,5,F,W,52.0,41.0,27.0,True,40,5.0,0,11,4,0,0,8
AG11ER1,6,T,W,35.0,26.0,19.0,False,41,3.0,1,11,0,0,0,8
AG11ER1,1,T,N,47.0,33.0,42.0,True,42,6.0,0,12,1,1,1,9
AG11ER1,6,T,W,35.0,26.0,21.0,False,43,3.0,1,12,0,0,0,9
AG11ER1,3,T,S,52.0,40.0,26.0,True,44,5.0,0,13,1,1,1,10
AG11ER1,6,T,N,37.0,24.0,24.0,False,45,3.0,1,13,0,0,0,10
AG11ER1,6,T,N,79.0,58.0,38.0,False,46,3.0,1,14,1,1,0,10
AG11ER1,6,T,N,99.0,72.0,62.0,True,47,3.0,0,15,1,1,1,11
AG11ER1,4,T,S,74.0,51.0,43.0,False,48,4.0,1,15,0,0,0,11
AG11ER1,4,T,S,47.0,37.0,35.0,False,49,4.0,1,16,1,1,0,11
AG11ER1,4,T,S,91.0,69.0,53.0,True,50,5.0,0,17,1,1,1,12
AM19EA1,2,F,N,192.0,119.0,140.0,True,0,7.0,0,0,2,0,0,0
AM19EA1,3,T,S,100.0,61.0,62.0,True,1,4.0,0,0,3,0,0,0
AM19EA1,4,T,N,182.0,108.0,110.0,True,2,4.0,0,0,4,0,0,0
AM19EA1,5,T,W,32.0,23.0,26.0,False,3,2.0,1,0,0,0,0,0
AM19EA1,2,F,W,187.0,89.0,87.0,True,4,7.0,0,1,1,1,1,1
AM19EA1,2,T,N,190.0,82.0,97.0,True,5,5.0,0,1,2,0,0,1
AM19EA1,4,F,N,180.0,110.0,95.0,True,6,6.0,0,1,3,0,0,1
AM19EA1,3,T,N,80.0,30.0,27.0,True,7,5.0,0,1,4,0,0,1
AM19EA1,6,T,S,97.0,95.0,155.0,False,8,3.0,1,1,0,0,0,1
AM19EA1,6,T,S,53.0,23.0,20.0,False,9,3.0,1,2,1,1,0,1
AM19EA1,4,F,S,179.0,93.0,69.0,True,10,6.0,0,3,1,1,1,2
AM19EA1,1,F,N,82.0,43.0,46.0,True,11,7.0,0,3,2,0,0,2
AM19EA1,6,F,N,159.0,124.0,75.0,True,12,7.0,0,3,3,0,0,2
AM19EA1,6,T,N,44.0,22.0,22.0,False,13,3.0,1,3,0,0,0,2
AM19EA1,1,F,S,81.0,47.0,40.0,True,14,7.0,0,4,1,1,1,3
AM19EA1,6,T,S,71.0,26.0,12.0,False,15,5.0,1,4,0,0,0,3
AM19EA1,4,T,W,76.0,76.0,53.0,False,16,3.0,1,5,1,1,0,3
AM19EA1,1,T,W,89.0,52.0,73.0,True,17,6.0,0,6,1,1,1,4
AM19EA1,1,T,N,89.0,43.0,52.0,True,18,7.0,0,6,2,0,0,4
AM19EA1,5,T,N,84.0,36.0,31.0,True,19,4.0,0,6,3,0,0,4
AM19EA1,4,F,W,172.0,84.0,59.0,True,20,6.0,0,6,4,0,0,4
AM19EA1,5,T,S,30.0,16.0,14.0,False,21,3.0,1,6,0,0,0,4
AM19EA1,4,T,W,78.0,38.0,26.0,False,22,2.0,1,7,1,1,0,4
AM19EA1,4,T,W,158.0,98.0,85.0,True,23,5.0,0,8,1,1,1,5
AM19EA1,1,F,W,82.0,43.0,49.0,True,24,7.0,0,8,2,0,0,5
AM19EA1,1,T,S,91.0,55.0,65.0,True,25,7.0,0,8,3,0,0,5
AM19EA1,5,F,S,65.0,30.0,30.0,True,26,6.0,0,8,4,0,0,5
AM19EA1,6,T,W,45.0,33.0,27.0,False,27,3.0,1,8,0,0,0,5
AM19EA1,3,F,N,73.0,38.0,31.0,True,28,7.0,0,9,1,1,1,6
AM19EA1,2,F,S,105.0,62.0,63.0,True,29,7.0,0,9,2,0,0,6
AM19EA1,5,T,W,33.0,16.0,17.0,False,30,4.0,1,9,0,0,0,6
AM19EA1,3,F,S,85.0,42.0,32.0,True,31,7.0,0,10,1,1,1,7
AM19EA1,5,T,S,33.0,15.0,11.0,False,32,4.0,1,10,0,0,0,7
AM19EA1,6,F,W,116.0,43.0,40.0,False,33,5.0,1,11,1,1,0,7
AM19EA1,6,T,N,56.0,21.0,15.0,False,34,4.0,1,12,2,1,0,7
AM19EA1,5,T,W,24.0,10.0,14.0,False,35,3.0,1,13,3,1,0,7
AM19EA1,4,T,S,147.0,75.0,43.0,True,36,6.0,0,14,1,1,1,8
AM19EA1,2,T,W,176.0,79.0,71.0,True,37,6.0,0,14,2,0,0,8
AM19EA1,6,F,W,149.0,70.0,61.0,True,38,7.0,0,14,3,0,0,8
AM19EA1,2,T,S,173.0,173.0,333.0,True,39,6.0,0,14,4,0,0,8
AM19EA1,5,F,N,135.0,72.0,81.0,True,40,6.0,0,14,5,0,0,8
AM19EA1,5,F,W,45.0,25.0,24.0,False,41,5.0,1,14,0,0,0,8
AM19EA1,5,T,S,29.0,16.0,23.0,False,42,4.0,1,15,1,1,0,8
AM19EA1,6,T,W,33.0,13.0,11.0,False,43,3.0,1,16,2,1,0,8
AM19EA1,6,T,N,40.0,21.0,18.0,False,44,4.0,1,17,3,1,0,8
AM19EA1,6,F,S,121.0,45.0,35.0,False,45,4.0,1,18,4,1,0,8
AM19EA1,3,T,W,83.0,39.0,28.0,True,46,6.0,0,19,1,1,1,9
AM19EA1,6,T,W,49.0,16.0,15.0,False,47,4.0,1,19,0,0,0,9
AM19EA1,3,F,W,39.0,24.0,24.0,False,48,4.0,1,20,1,1,0,9
AM19EA1,5,F,W,46.0,22.0,22.0,False,49,5.0,1,21,2,1,0,9
AM19EA1,3,F,W,40.0,15.0,22.0,False,50,2.0,1,22,3,1,0,9
AM19EA1,5,F,W,59.0,41.0,21.0,False,51,2.0,1,23,4,1,0,9
AM19EA1,6,F,S,162.0,109.0,74.0,True,52,6.0,0,24,1,1,1,10
AM19EA1,3,F,W,91.0,57.0,57.0,True,53,7.0,0,24,2,0,0,10
AN10HA1,6,T,N,54.0,54.0,23.0,False,0,3.0,1,0,0,0,0,0
AN10HA1,1,T,W,95.0,26.0,69.0,True,1,7.0,0,1,1,1,1,1
AN10HA1,3,F,S,52.0,49.0,65.0,True,2,6.0,0,1,2,0,0,1
AN10HA1,2,T,N,106.0,49.0,156.0,True,3,7.0,0,1,3,0,0,1
AN10HA1,5,T,N,71.0,22.0,83.0,True,4,5.0,0,1,4,0,0,1
AN10HA1,1,F,S,56.0,33.0,57.0,True,5,7.0,0,1,5,0,0,1
AN10HA1,6,F,S,33.0,17.0,46.0,False,6,3.0,1,1,0,0,0,1
AN10HA1,5,T,S,18.0,12.0,29.0,False,7,3.0,1,2,1,1,0,1
AN10HA1,4,F,N,135.0,105.0,152.0,True,8,7.0,0,3,1,1,1,2
AN10HA1,1,F,W,52.0,52.0,85.0,True,9,7.0,0,3,2,0,0,2
AN10HA1,6,F,N,100.0,44.0,113.0,False,10,6.0,1,3,0,0,0,2
AN10HA1,4,T,S,17.0,4.0,36.0,False,11,5.0,1,4,1,1,0,2
AN10HA1,1,T,S,77.0,12.0,86.0,True,12,7.0,0,5,1,1,1,3
AN10HA1,5,F,W,46.0,46.0,74.0,True,13,6.0,0,5,2,0,0,3
AN10HA1,3,F,N,41.0,20.0,81.0,True,14,7.0,0,5,3,0,0,3
AN10HA1,2,T,W,102.0,49.0,149.0,True,15,7.0,0,5,4,0,0,3
AN10HA1,4,F,S,35.0,18.0,45.0,False,16,5.0,1,5,0,0,0,3
AN10HA1,5,T,W,23.0,23.0,33.0,False,17,5.0,1,6,1,1,0,3
AN10HA1,4,T,N,87.0,54.0,116.0,True,18,6.0,0,7,1,1,1,4
AN10HA1,3,T,N,22.0,10.0,27.0,False,19,4.0,1,7,0,0,0,4
AN10HA1,6,F,W,104.0,44.0,151.0,True,20,6.0,0,8,1,1,1,5
AN10HA1,6,T,N,36.0,13.0,44.0,False,21,4.0,1,8,0,0,0,5
AN10HA1,4,F,S,138.0,50.0,205.0,True,22,6.0,0,9,1,1,1,6
AN10HA1,5,F,N,24.0,24.0,28.0,False,23,3.0,1,9,0,0,0,6
AN10HA1,6,T,S,24.0,6.0,25.0,False,24,4.0,1,10,1,1,0,6
AN10HA1,5,F,S,52.0,19.0,69.0,False,25,5.0,1,11,2,1,0,6
AN10HA1,3,T,W,60.0,57.0,108.0,True,26,6.0,0,12,1,1,1,7
AN10HA1,5,T,W,15.0,15.0,28.0,False,27,4.0,1,12,0,0,0,7
AN10HA1,1,T,N,43.0,18.0,76.0,True,28,6.0,0,13,1,1,1,8
AN10HA1,5,T,W,83.0,13.0,58.0,True,29,6.0,0,13,2,0,0,8
AN10HA1,2,T,S,65.0,25.0,97.0,False,30,5.0,1,13,0,0,0,8
AN10HA1,2,F,W,61.0,60.0,99.0,True,31,6.0,0,14,1,1,1,9
AN10HA1,5,F,S,46.0,21.0,59.0,True,32,6.0,0,14,2,0,0,9
AN10HA1,5,F,N,5.0,0.0,5.0,True,33,6.0,0,14,3,0,0,9
AN10HA1,4,F,W,61.0,61.0,20.0,True,34,6.0,0,14,4,0,0,9
AN10HA1,6,T,W,14.0,14.0,10.0,False,35,4.0,1,14,0,0,0,9
AN10HA1,2,F,N,114.0,65.0,158.0,True,36,6.0,0,15,1,1,1,10
AN10HA1,3,T,N,61.0,44.0,79.0,True,37,6.0,0,15,2,0,0,10
AN10HA1,6,F,N,34.0,34.0,6.0,True,38,6.0,0,15,3,0,0,10
AN10HA1,3,F,W,78.0,64.0,27.0,True,39,7.0,0,15,4,0,0,10
AN10HA1,6,F,S,97.0,78.0,157.0,True,40,7.0,0,15,5,0,0,10
AN10HA1,6,T,N,,0.0,,False,41,5.0,1,15,0,0,0,10
AN10HA1,2,F,S,,0.0,,True,42,6.0,0,16,1,1,1,11
AN10HA1,3,T,S,,0.0,,True,43,6.0,0,16,2,0,0,11
AN10HA1,4,T,S,136.0,65.0,149.0,False,44,5.0,1,16,0,0,0,11
AN10HA1,6,T,S,13.0,13.0,25.0,False,45,5.0,1,17,1,1,0,11
AN10HA1,5,T,S,10.0,5.0,14.0,False,46,4.0,1,18,2,1,0,11
AN10HA1,4,T,S,92.0,87.0,11.0,False,47,5.0,1,19,3,1,0,11
AN10HA1,5,T,S,18.0,18.0,28.0,False,48,4.0,1,20,4,1,0,11
AN10HA1,2,T,S,5.0,5.0,,True,49,6.0,0,21,1,1,1,12
AN10HA1,6,T,S,47.0,35.0,20.0,False,50,4.0,1,21,0,0,0,12
AN10HA1,6,T,W,30.0,9.0,35.0,False,51,5.0,1,22,1,1,0,12
AN10HA1,1,F,N,115.0,91.0,97.0,True,52,6.0,0,23,1,1,1,13
AN10HA1,4,T,W,64.0,29.0,61.0,False,53,5.0,1,23,0,0,0,13
AN10HA1,4,T,W,107.0,107.0,197.0,True,54,6.0,0,24,1,1,1,14
AN10HA1,6,T,W,24.0,6.0,39.0,False,55,5.0,1,24,0,0,0,14
AR02AA,1,T,N,155.0,54.0,75.0,True,0,7.0,0,0,1,1,1,1
AR02AA,1,F,N,106.0,52.0,76.0,True,1,7.0,0,0,2,0,0,1
AR02AA,5,T,N,63.0,25.0,24.0,False,2,3.0,1,0,0,0,0,1
AR02AA,5,T,N,57.0,23.0,25.0,False,3,2.0,1,1,1,1,0,1
AR02AA,5,T,N,27.0,13.0,34.0,False,4,1.0,1,2,2,1,0,1
AR02AA,2,T,W,231.0,118.0,154.0,True,5,7.0,0,3,1,1,1,2
AR02AA,2,T,S,21.0,21.0,9.0,False,6,1.0,1,3,0,0,0,2
AR02AA,3,T,S,141.0,52.0,63.0,True,7,7.0,0,4,1,1,1,3
AR02AA,3,F,S,86.0,74.0,79.0,True,8,7.0,0,4,2,0,0,3
AR02AA,6,F,W,456.0,456.0,132.0,True,9,7.0,0,4,3,0,0,3
AR02AA,2,F,S,504.0,504.0,927.0,True,10,7.0,0,4,4,0,0,3
AR02AA,5,T,S,5.0,5.0,278.0,False,11,1.0,1,4,0,0,0,3
AR02AA,5,T,S,25.0,10.0,14.0,False,12,1.0,1,5,1,1,0,3
AR02AA,3,T,W,102.0,34.0,52.0,True,13,7.0,0,6,1,1,1,4
AR02AA,4,F,S,463.0,194.0,178.0,True,14,6.0,0,6,2,0,0,4
AR02AA,1,T,S,215.0,166.0,89.0,True,15,7.0,0,6,3,0,0,4
AR02AA,1,T,W,104.0,104.0,403.0,True,16,7.0,0,6,4,0,0,4
AR02AA,2,F,N,229.0,105.0,165.0,True,17,7.0,0,6,5,0,0,4
AR02AA,6,F,N,611.0,611.0,298.0,True,18,7.0,0,6,6,0,0,4
AR02AA,5,F,N,42.0,27.0,28.0,False,19,2.0,1,6,0,0,0,4
AR02AA,2,T,N,393.0,393.0,134.0,True,20,7.0,0,7,1,1,1,5
AR02AA,1,F,W,101.0,43.0,70.0,True,21,7.0,0,7,2,0,0,5
AR02AA,5,T,S,291.0,290.0,171.0,True,22,6.0,0,7,3,0,0,5
AR02AA,1,F,S,161.0,87.0,89.0,True,23,7.0,0,7,4,0,0,5
AR02AA,6,T,N,361.0,333.0,134.0,False,24,4.0,1,7,0,0,0,5
AR02AA,2,F,W,472.0,165.0,176.0,True,25,7.0,0,8,1,1,1,6
AR02AA,6,T,N,93.0,17.0,33.0,False,26,1.0,1,8,0,0,0,6
AR02AA,3,F,N,233.0,63.0,130.0,True,27,7.0,0,9,1,1,1,7
AR02AA,3,T,N,154.0,152.0,62.0,True,28,7.0,0,9,2,0,0,7
AR02AA,4,T,W,412.0,249.0,155.0,True,29,7.0,0,9,3,0,0,7
AR02AA,6,T,S,52.0,11.0,23.0,False,30,2.0,1,9,0,0,0,7
AR02AA,6,T,S,103.0,32.0,30.0,False,31,3.0,1,10,1,1,0,7
AR02AA,4,F,N,135.0,59.0,90.0,False,32,4.0,1,11,2,1,0,7
AR02AA,5,F,W,166.0,67.0,68.0,True,33,7.0,0,12,1,1,1,8
AR02AA,4,T,N,142.0,86.0,63.0,False,34,3.0,1,12,0,0,0,8
AR02AA,6,T,N,90.0,90.0,144.0,False,35,2.0,1,13,1,1,0,8
AR02AA,4,T,N,445.0,167.0,186.0,True,36,6.0,0,14,1,1,1,9
AR02AA,5,F,N,119.0,106.0,85.0,True,37,7.0,0,14,2,0,0,9
AR02AA,2,T,S,445.0,188.0,257.0,True,38,6.0,0,14,3,0,0,9
AR02AA,6,T,W,,0.0,27.0,False,39,3.0,1,14,0,0,0,9
AR02AA,6,F,S,103.0,103.0,22.0,False,40,3.0,1,15,1,1,0,9
AR02AA,3,F,W,85.0,69.0,96.0,True,41,7.0,0,16,1,1,1,10
AR02AA,6,T,W,51.0,22.0,23.0,False,42,6.0,1,16,0,0,0,10
AR02AA,5,F,S,120.0,95.0,84.0,True,43,7.0,0,17,1,1,1,11
AR02AA,5,T,W,28.0,28.0,24.0,False,44,3.0,1,17,0,0,0,11
AR02AA,6,T,W,73.0,19.0,39.0,False,45,4.0,1,18,1,1,0,11
AR02AA,4,F,W,418.0,128.0,163.0,True,46,7.0,0,19,1,1,1,12
AR02AA,6,F,S,306.0,176.0,106.0,False,47,5.0,1,19,0,0,0,12
AR02AA,5,T,W,30.0,29.0,19.0,False,48,2.0,1,20,1,1,0,12
AR02AA,6,F,S,551.0,214.0,189.0,True,49,7.0,0,21,1,1,1,13
AR02AA,6,T,S,47.0,28.0,45.0,False,50,2.0,1,21,0,0,0,13
AR02AA,4,F,N,364.0,159.0,263.0,True,51,7.0,0,22,1,1,1,14
AR02AA,4,T,S,139.0,44.0,64.0,False,52,4.0,1,22,0,0,0,14
AR02AA,4,T,S,143.0,143.0,127.0,False,53,3.0,1,23,1,1,0,14
AR02AA,5,T,W,31.0,15.0,33.0,False,54,1.0,1,24,2,1,0,14
AR02AA,4,T,S,177.0,171.0,109.0,False,55,2.0,1,25,3,1,0,14
AS01RH1,1,T,W,49.0,20.0,15.0,True,0,7.0,0,0,1,1,1,1
AS01RH1,6,F,N,107.0,70.0,9.0,True,1,6.0,0,0,2,0,0,1
AS01RH1,5,F,S,52.0,36.0,8.0,True,2,6.0,0,0,3,0,0,1
AS01RH1,5,F,N,39.0,21.0,15.0,False,3,3.0,1,0,0,0,0,1
AS01RH1,6,T,N,87.0,31.0,22.0,False,4,4.0,1,1,1,1,0,1
AS01RH1,3,T,S,65.0,35.0,8.0,True,5,6.0,0,2,1,1,1,2
AS01RH1,6,F,S,115.0,77.0,14.0,True,6,6.0,0,2,2,0,0,2
AS01RH1,3,F,W,52.0,28.0,17.0,True,7,7.0,0,2,3,0,0,2
AS01RH1,1,F,S,60.0,27.0,18.0,True,8,7.0,0,2,4,0,0,2
AS01RH1,2,T,W,97.0,59.0,21.0,True,9,7.0,0,2,5,0,0,2
AS01RH1,1,F,N,69.0,39.0,24.0,True,10,7.0,0,2,6,0,0,2
AS01RH1,2,F,N,99.0,54.0,26.0,True,11,7.0,0,2,7,0,0,2
AS01RH1,1,F,W,46.0,18.0,5.0,True,12,7.0,0,2,8,0,0,2
AS01RH1,5,T,N,23.0,7.0,10.0,False,13,2.0,1,2,0,0,0,2
AS01RH1,3,F,S,62.0,32.0,8.0,True,14,7.0,0,3,1,1,1,3
AS01RH1,6,T,N,127.0,40.0,12.0,False,15,3.0,1,3,0,0,0,3
AS01RH1,6,F,W,89.0,40.0,17.0,False,16,5.0,1,4,1,1,0,3
AS01RH1,3,F,N,37.0,9.0,5.0,True,17,7.0,0,5,1,1,1,4
AS01RH1,5,F,N,48.0,24.0,10.0,True,18,7.0,0,5,2,0,0,4
AS01RH1,3,T,N,43.0,36.0,18.0,True,19,7.0,0,5,3,0,0,4
AS01RH1,5,T,N,16.0,3.0,6.0,False,20,3.0,1,5,0,0,0,4
AS01RH1,4,F,N,105.0,61.0,23.0,True,21,7.0,0,6,1,1,1,5
AS01RH1,4,T,W,55.0,27.0,14.0,False,22,6.0,1,6,0,0,0,5
AS01RH1,6,F,W,104.0,55.0,5.0,True,23,7.0,0,7,1,1,1,6
AS01RH1,4,T,S,36.0,13.0,6.0,False,24,5.0,1,7,0,0,0,6
AS01RH1,1,T,S,35.0,19.0,9.0,True,25,6.0,0,8,1,1,1,7
AS01RH1,4,F,S,99.0,40.0,22.0,True,26,7.0,0,8,2,0,0,7
AS01RH1,6,T,W,83.0,34.0,7.0,True,27,5.0,0,8,3,0,0,7
AS01RH1,3,T,W,56.0,25.0,11.0,True,28,7.0,0,8,4,0,0,7
AS01RH1,2,T,S,69.0,25.0,17.0,True,29,7.0,0,8,5,0,0,7
AS01RH1,4,T,W,96.0,36.0,10.0,True,30,7.0,0,8,6,0,0,7
AS01RH1,5,T,N,57.0,11.0,8.0,True,31,7.0,0,8,7,0,0,7
AS01RH1,6,T,N,28.0,12.0,9.0,False,32,5.0,1,8,0,0,0,7
AS01RH1,5,T,W,24.0,7.0,5.0,False,33,4.0,1,9,1,1,0,7
AS01RH1,6,T,S,33.0,10.0,12.0,False,34,3.0,1,10,2,1,0,7
AS01RH1,2,T,N,77.0,23.0,12.0,True,35,7.0,0,11,1,1,1,8
AS01RH1,4,T,N,95.0,40.0,16.0,True,36,7.0,0,11,2,0,0,8
AS01RH1,1,T,N,33.0,10.0,6.0,True,37,7.0,0,11,3,0,0,8
AS01RH1,4,F,W,62.0,29.0,21.0,True,38,7.0,0,11,4,0,0,8
AS01RH1,4,T,S,36.0,13.0,4.0,False,39,5.0,1,11,0,0,0,8
AS01RH1,2,F,S,83.0,25.0,12.0,True,40,7.0,0,12,1,1,1,9
