frame,trial,attempt,time_played,time_tag,level_size_y,player_pos,collision,current_input,current_drift,drift_variation,drift_type,level_done,visible_obstacles,last_walls_tile,adjacent_wall_tiles_x_pos,visible_drift_tiles,expectability,SoC,adjusted_time_tag,start_input,N_input,input_change,input_duration,drift_tile_onset,second_drift_tile_onset,drift_onset,N_drift,individual_drift_tile_variation,individual_drift_tile_direction,input_before_drift,input_countering_drift
1508,4,1,25.177550077438354,18155.785126585,14094,"[954, 270]",False,Right,0.0,B,fake,False,"[[1290, 36], [1164, 234], [840, 306], [1038, 522], [1236, 720]]","[1374, 5556]",,"[[1476, 30]]",,,18180.96267666244,1.0,16.0,1.0,0.7241110801696777,0,0,0,,A,Right,1,1
1948,4,1,32.72782897949219,18155.785126585,14094,"[954, 270]",False,Left,0.0,B,fake,False,"[[855, 78], [585, 150], [1089, 204], [1089, 258], [981, 402], [945, 528], [1071, 582], [927, 636]]","[1185, 2916]",,"[[1287, 522]]",,,18188.512955564493,1.0,26.0,1.0,0.6085059642791748,0,0,0,,A,Right,1,1
365,5,1,6.20396089553833,18215.46237406,14094,"[954, 270]",False,Right,0.0,A,fake,False,"[[594, 54], [1152, 234], [918, 450], [612, 540], [1080, 630], [954, 702]]","[1254, 12414]",,"[[1356, 750]]",,,18221.66633495554,1.0,2.0,0.0,0.2600982189178467,0,0,0,,B,Right,1,1
402,5,1,6.832160711288452,18215.46237406,14094,"[954, 270]",False,Left,0.0,A,fake,False,"[[1056, 12], [822, 228], [516, 318], [984, 408], [858, 480], [1128, 750], [1128, 768], [696, 768], [588, 804]]","[1170, 12192]",,"[[1272, 528]]",,,18222.29453477129,1.0,3.0,1.0,0.5880677700042725,0,0,0,,B,Right,1,1
996,5,1,17.0701584815979,18215.46237406,14094,"[954, 270]",False,Left,0.0,A,fake,False,"[[675, 174], [621, 192], [927, 606], [747, 750]]","[1167, 8628]",,"[[1269, 744]]",,,18232.532532541598,1.0,12.0,0.0,0.4821038246154785,0,0,0,,B,Right,1,1
1058,5,1,18.13612985610962,18215.46237406,14094,"[954, 270]",False,Right,0.0,A,fake,False,"[[1101, 234], [921, 378], [1191, 720], [687, 720], [1263, 792]]","[1329, 8256]",,"[[1431, 372]]",,,18233.59850391611,1.0,13.0,1.0,0.32498598098754883,0,0,0,,B,Right,1,1
1081,5,1,18.55030560493469,18215.46237406,14094,"[954, 270]",False,Left,0.0,A,fake,False,"[[987, 96], [807, 240], [1077, 582], [573, 582], [1149, 654]]","[1227, 8118]",,"[[1329, 234]]",,,18234.012679664935,1.0,14.0,1.0,0.1907725334167516,0,0,0,,B,Right,1,1
1320,5,1,22.68568444252014,18215.46237406,14094,"[954, 270]",False,Right,0.0,A,fake,False,"[[1101, 120], [777, 246], [867, 426], [1191, 552]]","[1455, 6684]",,"[[651, 690]]",,,18238.14805850252,1.0,17.0,1.0,0.9316189289093018,0,0,0,,B,Left,1,1
1822,5,1,31.417821168899536,18215.46237406,14094,"[954, 270]",False,Left,0.0,A,fake,False,"[[759, 294], [1047, 384], [651, 528], [1209, 600], [561, 654], [579, 744]]","[1233, 3672]",,"[[1335, 450]]",,,18246.8801952289,1.0,22.0,1.0,0.11910748481750488,0,0,0,,B,Right,1,1
1868,5,1,32.2145094871521,18215.46237406,14094,"[954, 270]",False,Right,0.0,A,fake,False,"[[807, 18], [1095, 108], [699, 252], [1257, 324], [609, 378], [627, 468], [933, 540], [699, 666], [969, 720]]","[1269, 3396]",,"[[1371, 174]]",,,18247.676883547152,1.0,23.0,1.0,0.23630762100219727,0,0,0,,B,Right,1,1
1903,5,1,32.81645703315735,18215.46237406,14094,"[954, 270]",False,Right,0.0,A,fake,False,"[[609, 42], [1167, 114], [519, 168], [537, 258], [843, 330], [609, 456], [879, 510], [1077, 762]]","[1179, 3186]",,[],,,18248.278831093157,1.0,24.0,0.0,0.12248921394348145,0,0,0,,B,Right,1,1
531,5,1,9.168663024902344,17188.628530575003,14094,"[954, 270]",False,Left,0.0,B,invisible,False,"[[747, 30], [801, 138], [1071, 426], [639, 498], [1269, 534], [765, 570], [1197, 624]]","[1329, 11418]",,"[[525, 744]]",,,17197.797193599905,1.0,8.0,0.0,0.1151123046875,0,0,0,,A,Left,1,1
585,5,1,10.100707054138184,17188.628530575003,14094,"[954, 270]",False,Left,0.0,B,invisible,False,"[[1119, 102], [687, 174], [1317, 210], [813, 246], [1245, 300], [1011, 570], [1047, 606], [813, 714]]","[1377, 11094]",,"[[573, 420]]",,,17198.72923762914,1.0,9.0,0.0,0.10118412971496582,0,0,0,,A,Left,1,1
777,5,1,13.460839986801147,17188.628530575003,14094,"[954, 270]",False,Left,0.0,B,invisible,False,"[[594, 120], [738, 138], [738, 210], [558, 606], [1044, 642], [576, 696]]","[1194, 9942]",,"[[390, 780]]",,,17202.089370561804,1.0,15.0,1.0,0.3408119678497332,0,0,0,,A,Left,1,1
836,5,1,14.477364540100098,17188.628530575003,14094,"[954, 270]",False,Left,0.0,B,invisible,False,"[[684, 252], [1170, 288], [702, 342], [936, 468], [1224, 486], [1026, 576], [666, 594]]","[1320, 9588]",,"[[516, 426]]",,,17203.105895115103,1.0,16.0,0.0,0.39050412178039373,0,0,0,,A,Left,1,1
2067,5,1,36.266352891922,17188.628530575003,14094,"[954, 270]",False,Left,0.0,B,invisible,False,"[[813, 750], [1011, 606]]","[1179, 2202]",,"[[375, 474]]",,,17224.894883466925,1.0,39.0,1.0,0.1850452423095703,0,0,0,,A,Left,1,1
2087,5,1,36.61685299873352,17188.628530575003,14094,"[954, 270]",False,Left,0.0,B,invisible,False,"[[879, 630], [1077, 486]]","[1245, 2082]",,"[[441, 354]]",,,17225.245383573736,1.0,40.0,0.0,0.09607839584351296,0,0,0,,A,Left,1,1
521,5,1,8.907281160354614,18442.78707102,14094,"[954, 270]",False,Right,0.0,B,fake,False,"[[1134, 36], [1134, 54], [702, 54], [594, 90], [648, 198], [918, 486], [486, 558], [1116, 594], [612, 630], [1044, 684]]","[1164, 11478]",,"[[360, 804]]",,,18451.694352180355,1.0,6.0,1.0,0.11919760704040527,0,0,0,,A,Left,1,1
572,5,1,9.779186010360718,18442.78707102,14094,"[954, 270]",False,Left,0.0,B,fake,False,"[[870, 180], [438, 252], [1068, 288], [564, 324], [996, 378], [762, 648], [798, 684], [564, 792]]","[1128, 11172]",,"[[324, 498]]",,,18452.56625703036,1.0,7.0,1.0,0.33851337432861506,0,0,0,,A,Left,1,1
600,5,1,10.25813055038452,18442.78707102,14094,"[954, 270]",False,Right,0.0,B,fake,False,"[[996, 12], [564, 84], [1194, 120], [690, 156], [1122, 210], [888, 480], [924, 516], [690, 624]]","[1242, 11004]",,"[[438, 330]]",,,18453.045201570385,1.0,8.0,1.0,0.3588891029357928,0,0,0,,A,Left,1,1
791,5,1,13.526772260665894,18442.78707102,14094,"[954, 270]",False,Left,0.0,B,fake,False,"[[567, 36], [711, 54], [711, 126], [531, 522], [1017, 558], [549, 612], [783, 738], [1071, 756]]","[1167, 9858]",,"[[363, 696]]",,,18456.313843280666,1.0,11.0,0.0,0.2554357051849365,0,0,0,,A,Left,1,1
825,5,1,14.11000680923462,18442.78707102,14094,"[954, 270]",False,Left,0.0,B,fake,False,"[[627, 318], [1113, 354], [645, 408], [879, 534], [1167, 552], [969, 642], [609, 660]]","[1263, 9654]",,"[[459, 492]]",,,18456.897077829235,1.0,12.0,0.0,0.11411309242248535,0,0,0,,A,Left,1,1
848,5,1,14.499797821044922,18442.78707102,14094,"[954, 270]",False,Right,0.0,B,fake,False,"[[675, 180], [1161, 216], [693, 270], [927, 396], [1215, 414], [1017, 504], [657, 522]]","[1299, 9516]",,"[[495, 354]]",,,18457.286868841045,1.0,13.0,1.0,0.12930679321289062,0,0,0,,A,Left,1,1
2027,5,1,34.96191215515137,18442.78707102,14094,"[954, 270]",False,Left,0.0,B,fake,False,"[[1038, 18], [1074, 108], [768, 180]]","[1152, 2442]",,"[[348, 714]]",,,18477.74898317515,1.0,35.0,1.0,0.36832165718078613,0,0,0,,A,Left,1,1
2118,5,1,36.50497889518738,18442.78707102,14094,"[954, 270]",False,Right,0.0,B,fake,False,"[[924, 444], [798, 678], [1122, 300]]","[1278, 1896]",,"[[474, 168]]",,,18479.292049915188,1.0,36.0,1.0,0.31102848052978516,0,0,0,,A,Left,1,1
527,1,1,9.121565103530884,16947.58070627,14094,"[954, 270]",False,Left,0.0,B,no_drift,False,"[[852, 162], [1158, 306], [1194, 360], [600, 378], [1158, 558], [1050, 612]]","[1272, 11442]",,"[[1374, 714]]",,,16956.70227137353,1.0,8.0,1.0,0.280897855758667,0,0,0,,A,Right,1,1
570,1,1,9.858936786651611,16947.58070627,14094,"[954, 270]",False,Left,0.0,B,no_drift,False,"[[1260, 48], [1296, 102], [702, 120], [1260, 300], [1152, 354], [1008, 570], [1350, 624], [1224, 660]]","[1374, 11184]",,"[[1476, 456]]",,,16957.439643056652,1.0,9.0,0.0,0.18944430351257324,0,0,0,,A,Right,1,1
1037,1,1,17.949018955230713,16947.58070627,14094,"[954, 270]",False,Left,0.0,B,no_drift,False,"[[762, 72], [708, 288], [708, 306], [672, 342], [960, 522]]","[1164, 8382]",,"[[1266, 660]]",,,16965.52972522523,1.0,17.0,1.0,0.4059422016143799,0,0,0,,A,Right,1,1
1197,2,1,21.053064823150635,15855.71316416,14094,"[954, 270]",False,Left,0.0,B,no_drift,False,"[[942, 768]]","[1308, 7422]",,"[[504, 780]]",,,15876.766228983151,1.0,19.0,1.0,0.10360527038574219,0,0,0,,A,Right,1,1
1232,2,1,21.67129111289978,15855.71316416,14094,"[954, 270]",False,Left,0.0,B,no_drift,False,"[[984, 558], [1002, 738]]","[1350, 7212]",,"[[546, 570]]",,,15877.3844552729,1.0,20.0,0.0,0.1187968254089391,0,0,0,,A,Right,1,1
1251,2,1,22.006664991378784,15855.71316416,14094,"[954, 270]",False,Left,0.0,B,no_drift,False,"[[1032, 444], [1050, 624], [1122, 786], [816, 786]]","[1398, 7098]",,"[[594, 456]]",,,15877.71982915138,1.0,21.0,0.0,0.24786901473998668,0,0,0,,A,Right,1,1
1738,2,1,30.47815489768982,15855.71316416,14094,"[954, 270]",False,Right,0.0,B,no_drift,False,"[[765, 114], [711, 384], [963, 492], [891, 600], [999, 690]]","[1335, 4176]",,"[[1437, 558]]",,,15886.19131905769,1.0,30.0,0.0,0.6651468276977539,0,0,0,,A,Left,1,1
1831,2,1,32.12433409690857,15855.71316416,14094,"[954, 270]",False,Left,0.0,B,no_drift,False,"[[747, 42], [855, 132], [567, 798]]","[1206, 3618]",,"[[1308, 0]]",,,15887.83749825691,1.0,32.0,1.0,0.26799821853637695,0,0,0,,A,Left,1,1
772,5,1,13.199630975723268,17935.041297215,14094,"[954, 270]",False,Left,0.0,B,no_drift,False,"[[627, 150], [771, 168], [771, 240], [591, 636], [1077, 672], [609, 726]]","[1227, 9972]",,"[[423, 810]]",,,17948.240928190724,1.0,22.0,1.0,0.189724922180174,1,0,1,2.0,A,Left,1,1
831,5,1,14.223374605178831,17935.041297215,14094,"[954, 270]",False,Right,0.0,B,no_drift,False,"[[663, 282], [1149, 318], [681, 372], [915, 498], [1203, 516], [1005, 606], [645, 624]]","[1287, 9618]",,"[[483, 456]]",,,17949.26467182018,1.0,23.0,1.0,0.1473765373230016,0,0,0,,A,Left,1,1
851,5,1,14.58175253868103,17935.041297215,14094,"[954, 270]",False,Right,0.0,B,no_drift,False,"[[609, 162], [1095, 198], [627, 252], [861, 378], [1149, 396], [951, 486], [591, 504]]","[1233, 9498]",,"[[429, 336]]",,,17949.62304975368,1.0,24.0,0.0,0.117950439453125,0,0,0,,A,Left,1,1
999,5,1,17.19864273071289,17935.041297215,14094,"[954, 270]",False,Left,0.0,B,no_drift,False,"[[810, 156], [756, 174], [1062, 588], [882, 732]]","[1302, 8610]",,"[[1404, 726]]",,,17952.239939945714,1.0,27.0,0.0,0.14988255500793457,0,0,0,,A,Left,1,1
1035,5,1,17.806485414505005,17935.041297215,14094,"[954, 270]",False,Left,0.0,B,no_drift,False,"[[1122, 372], [942, 516]]","[1362, 8394]",,"[[1464, 510]]",,,17952.847782629506,1.0,28.0,0.0,0.37574028968811035,0,0,0,,A,Left,1,1
728,1,1,12.69166111946106,16296.585173015,14094,"[954, 270]",False,Right,0.0,A,fake,False,"[[516, 36], [1092, 144], [786, 234], [894, 378], [1128, 684]]","[1176, 10236]",,"[[372, 750]]",,,16309.276834134462,1.0,17.0,0.0,0.1081991195678711,0,0,0,,B,Left,1,1
748,1,1,13.0431706905365,16296.585173015,14094,"[954, 270]",False,Left,0.0,A,fake,False,"[[1050, 24], [744, 114], [852, 258], [1086, 564], [1032, 798]]","[1146, 10116]",,"[[342, 630]]",,,16309.628343705537,1.0,18.0,1.0,0.5354323387145996,0,0,0,,B,Left,1,1
1413,1,1,24.777016162872314,16296.585173015,14094,"[954, 270]",False,Right,0.0,A,fake,False,"[[1383, 102], [1095, 120], [1311, 156]]","[1431, 6126]",,"[[1533, 780]]",,,16321.362189177873,1.0,26.0,1.0,0.3329136371612549,0,0,0,,B,Right,1,1
1472,1,1,25.830917596817017,16296.585173015,14094,"[954, 270]",False,Right,0.0,A,fake,False,"[[669, 522], [1263, 522], [1209, 540], [741, 594], [1263, 630]]","[1311, 5772]",,"[[1413, 426]]",,,16322.416090611818,1.0,27.0,0.0,0.08993220329284668,0,0,0,,B,Right,1,1
273,2,1,4.637621402740479,16770.171743180003,14094,"[954, 270]",False,Right,0.0,A,fake,False,"[[1218, 390], [1326, 426], [750, 480], [696, 732], [948, 768]]","[1338, 12966]",,"[[534, 672]]",,,16774.809364582743,1.0,6.0,1.0,0.1000967025756827,0,0,0,,B,Left,1,1
310,2,1,5.255567789077759,16770.171743180003,14094,"[954, 270]",False,Right,0.0,A,fake,False,"[[1176, 168], [1284, 204], [708, 258], [654, 510], [906, 546], [924, 708]]","[1296, 12744]",,"[[492, 450]]",,,16775.42731096908,1.0,7.0,0.0,0.14872241020202637,0,0,0,,B,Left,1,1
329,2,1,5.585705280303955,16770.171743180003,14094,"[954, 270]",False,Right,0.0,A,fake,False,"[[1116, 54], [1224, 90], [648, 144], [594, 396], [846, 432], [864, 594], [630, 774]]","[1236, 12630]",,"[[432, 336]]",,,16775.757448460306,1.0,8.0,0.0,0.12330174446105957,0,0,0,,B,Left,1,1
513,2,1,8.78770112991333,16770.171743180003,14094,"[954, 270]",False,Right,0.0,A,fake,False,"[[639, 282], [891, 498], [1071, 660], [1197, 732], [1269, 786]]","[1281, 11526]",,"[[477, 708]]",,,16778.959444309916,1.0,12.0,1.0,0.051018476486206055,0,0,0,,B,Left,1,1
572,2,1,9.82030987739563,16770.171743180003,14094,"[954, 270]",False,Left,0.0,A,fake,False,"[[867, 144], [1047, 306], [1173, 378], [1245, 432], [723, 558], [1065, 576], [1047, 612], [777, 648]]","[1269, 11172]",,"[[465, 354]]",,,16779.992053057398,1.0,13.0,1.0,0.15116262435913086,0,0,0,,B,Left,1,1
1582,2,1,27.78915023803711,16770.171743180003,14094,"[954, 270]",False,Left,0.0,A,fake,False,"[[852, 258], [618, 600], [906, 636]]","[1164, 5112]",,"[[360, 504]]",,,16797.96089341804,1.0,28.0,1.0,0.5075814723968506,0,0,0,,B,Left,1,1
2049,2,1,36.15377259254456,16770.171743180003,14094,"[954, 270]",False,Right,0.0,A,fake,False,"[[1089, 120], [855, 174], [747, 228], [1161, 444], [1269, 480], [783, 480], [1017, 750]]","[1389, 2310]",,"[[1491, 492]]",,,16806.325515772547,1.0,33.0,1.0,0.1517343521118093,0,0,0,,B,Right,1,1
513,1,1,8.740882158279419,17821.582210155,14094,"[954, 270]",False,Left,0.0,B,invisible,False,"[[822, 246], [1128, 390], [1164, 444], [570, 462], [1128, 642], [1020, 696]]","[1242, 11526]",,"[[1344, 798]]",,,17830.32309231328,1.0,10.0,1.0,0.21371245384216309,0,0,0,,A,Right,1,1
545,1,1,9.300092220306396,17821.582210155,14094,"[954, 270]",False,Left,0.0,B,invisible,False,"[[900, 54], [1206, 198], [1242, 252], [648, 270], [1206, 450], [1098, 504], [954, 720], [1296, 774], [1170, 810]]","[1320, 11334]",,"[[1422, 606]]",,,17830.882302375307,1.0,11.0,0.0,0.08780932426452814,0,0,0,,A,Right,1,1
566,1,1,9.672399997711182,17821.582210155,14094,"[954, 270]",False,Left,0.0,B,invisible,False,"[[1242, 72], [1278, 126], [684, 144], [1242, 324], [1134, 378], [990, 594], [1332, 648], [1206, 684]]","[1356, 11208]",,"[[1458, 480]]",,,17831.25461015271,1.0,12.0,0.0,0.11809039115905762,0,0,0,,A,Right,1,1
586,1,1,10.020570993423462,17821.582210155,14094,"[954, 270]",False,Left,0.0,B,invisible,False,"[[1326, 6], [732, 24], [1290, 204], [1182, 258], [1038, 474], [1380, 528], [1254, 564], [1254, 726], [786, 726], [1308, 780]]","[1404, 11088]",,"[[1506, 360]]",,,17831.602781148424,1.0,13.0,0.0,0.10292100906372248,0,0,0,,A,Right,1,1
998,1,1,17.217294692993164,17821.582210155,14094,"[954, 270]",False,Right,0.0,B,invisible,False,"[[885, 18], [849, 306], [795, 522], [795, 540], [759, 576], [1047, 756]]","[1239, 8616]",,[],,,17838.799504847993,1.0,24.0,0.0,0.10620450973510742,0,0,0,,A,Right,1,1
1014,1,1,17.49128818511963,17821.582210155,14094,"[954, 270]",False,Right,0.0,B,invisible,False,"[[807, 210], [753, 426], [753, 444], [717, 480], [1005, 660]]","[1197, 8520]",,"[[1299, 798]]",,,17839.07349834012,1.0,25.0,0.0,0.03659367561340332,0,0,0,,A,Right,1,1
1053,1,1,18.178438186645508,17821.582210155,14094,"[954, 270]",False,Left,0.0,B,invisible,False,"[[735, 192], [735, 210], [699, 246], [987, 426], [699, 786]]","[1191, 8286]",,"[[1293, 564]]",,,17839.760648341646,1.0,26.0,1.0,0.368000984191891,0,0,0,,A,Right,1,1
1093,1,1,18.884610652923584,17821.582210155,14094,"[954, 270]",False,Right,0.0,B,invisible,False,"[[831, 6], [1119, 186], [831, 546]]","[1311, 8046]",,"[[1413, 324]]",,,17840.466820807924,1.0,27.0,1.0,0.12033486366271973,0,0,0,,A,Right,1,1
1152,1,1,19.906983137130737,17821.582210155,14094,"[954, 270]",False,Right,0.0,B,invisible,False,"[[858, 192]]","[1338, 7692]",,[],,,17841.48919329213,1.0,30.0,0.0,0.03675985336303356,0,0,0,,A,Right,1,1
1550,1,1,26.868008852005005,17821.582210155,14094,"[954, 270]",False,Right,0.0,B,invisible,False,"[[717, 54], [1311, 54], [1257, 72], [789, 126], [1311, 162], [1167, 450], [861, 486]]","[1359, 5304]",,"[[1461, 732]]",,,17848.450219007005,1.0,39.0,0.0,0.08357501029968262,0,0,0,,A,Right,1,1
1561,1,1,27.07617831230164,17821.582210155,14094,"[954, 270]",False,Right,0.0,B,invisible,False,"[[1227, 6], [759, 60], [1281, 96], [1137, 384], [831, 420]]","[1329, 5238]",,"[[1431, 666]]",,,17848.658388467302,1.0,40.0,0.0,0.07485723495483043,0,0,0,,A,Right,1,1
584,5,1,10.055962085723875,17448.56924603,14094,"[954, 270]",False,Left,0.0,B,invisible,False,"[[1107, 108], [675, 180], [1305, 216], [801, 252], [1233, 306], [999, 576], [1035, 612], [801, 720]]","[1365, 11100]",,"[[561, 426]]",,,17458.625208115725,1.0,9.0,0.0,0.1320233345031756,0,0,0,,A,Left,1,1
797,5,1,13.73837947845459,17448.56924603,14094,"[954, 270]",False,Left,0.0,B,invisible,False,"[[696, 0], [840, 18], [840, 90], [660, 486], [1146, 522], [678, 576], [912, 702], [1200, 720], [1002, 810]]","[1296, 9822]",,"[[492, 660]]",,,17462.307625508456,1.0,13.0,0.0,0.10373520851135254,0,0,0,,A,Left,1,1
826,5,1,14.2315411567688,17448.56924603,14094,"[954, 270]",False,Left,0.0,B,invisible,False,"[[702, 312], [1188, 348], [720, 402], [954, 528], [1242, 546], [1044, 636], [684, 654]]","[1338, 9648]",,"[[534, 486]]",,,17462.80078718677,1.0,14.0,0.0,0.10325002670287908,0,0,0,,A,Left,1,1
843,5,1,14.529767990112305,17448.56924603,14094,"[954, 270]",False,Left,0.0,B,invisible,False,"[[744, 210], [1230, 246], [762, 300], [996, 426], [1284, 444], [1086, 534], [726, 552]]","[1380, 9546]",,"[[576, 384]]",,,17463.099014020114,1.0,15.0,0.0,0.2264394760131836,0,0,0,,A,Left,1,1
1546,5,1,26.889361143112183,17448.56924603,14094,"[954, 270]",False,Left,0.0,B,invisible,False,"[[1131, 96], [717, 204], [1077, 618]]","[1317, 5328]",,"[[1419, 594]]",,,17475.458607173114,1.0,30.0,1.0,0.11277890205383301,0,0,0,,A,Right,1,1
1575,5,1,27.402150869369507,17448.56924603,14094,"[954, 270]",False,Left,0.0,B,invisible,False,"[[759, 30], [1119, 444], [1101, 714], [1137, 786]]","[1359, 5154]",,"[[1461, 420]]",,,17475.97139689937,1.0,31.0,0.0,0.14069962501526234,0,0,0,,A,Right,1,1
2043,5,1,35.65241503715515,17448.56924603,14094,"[954, 270]",False,Right,0.0,B,invisible,False,"[[1437, 12], [1131, 84], [1347, 750]]","[1503, 2346]",,"[[699, 618]]",,,17484.221661067157,1.0,43.0,1.0,0.2944958209991455,0,0,0,,A,Left,1,1
2079,5,1,36.28761625289917,17448.56924603,14094,"[954, 270]",False,Left,0.0,B,invisible,False,"[[1041, 678], [1239, 534]]","[1407, 2130]",,"[[603, 402]]",,,17484.8568622829,1.0,44.0,1.0,0.23102021217346191,0,0,0,,A,Left,1,1
2149,5,1,37.52282762527466,17448.56924603,14094,"[954, 270]",False,Left,0.0,B,invisible,False,"[[1086, 258], [960, 492], [1284, 114]]","[1452, 1710]",,[],,,17486.092073655276,1.0,46.0,0.0,0.3872036933898926,0,0,0,,A,Left,1,1
290,6,1,5.025128364562988,16595.690773685,14094,"[954, 270]",False,Right,0.0,A,fake,False,"[[1170, 252], [900, 522], [738, 522], [882, 738]]","[1308, 12864]",,"[[504, 606]]",,,16600.715902049564,1.0,4.0,0.0,0.3134441375732431,0,0,0,,B,Left,1,1
740,6,1,13.048178434371948,16595.690773685,14094,"[954, 270]",False,Right,0.0,A,fake,False,"[[867, 198], [1263, 288], [741, 522], [921, 648], [921, 756]]","[1311, 10164]",,"[[507, 696]]",,,16608.738952119373,1.0,13.0,1.0,0.1555027961730957,0,0,0,,B,Left,1,1
770,6,1,13.597943782806396,16595.690773685,14094,"[954, 270]",False,Right,0.0,A,fake,False,"[[807, 18], [1203, 108], [681, 342], [861, 468], [861, 576], [591, 792]]","[1251, 9984]",,"[[447, 516]]",,,16609.288717467807,1.0,14.0,0.0,0.1407585144042951,0,0,0,,B,Left,1,1
1290,6,1,22.78744387626648,16595.690773685,14094,"[954, 270]",False,Right,0.0,A,fake,False,"[[1074, 174], [1200, 210], [876, 462], [840, 624], [1020, 714]]","[1356, 6864]",,"[[1458, 708]]",,,16618.478217561267,1.0,23.0,1.0,0.4843838214874232,0,0,0,,B,Right,1,1
1393,6,1,24.582420349121094,16595.690773685,14094,"[954, 270]",False,Left,0.0,A,fake,False,"[[666, 6], [846, 96], [1152, 384], [756, 438], [918, 600], [1062, 618], [576, 762]]","[1194, 6246]",,"[[1296, 90]]",,,16620.273194034122,1.0,24.0,1.0,0.18017220497131348,0,0,0,,B,Right,1,1
1675,6,1,29.50569868087769,16595.690773685,14094,"[954, 270]",False,Right,0.0,A,fake,False,"[[1260, 456], [846, 474], [1224, 546], [1188, 708]]","[1290, 4554]",,"[[486, 738]]",,,16625.19647236588,1.0,32.0,1.0,0.15406680107116344,0,0,0,,B,Left,1,1
1705,6,1,30.050275802612305,16595.690773685,14094,"[954, 270]",False,Left,0.0,A,fake,False,"[[1200, 276], [786, 294], [1164, 366], [1128, 528], [1110, 744]]","[1242, 4374]",,"[[438, 558]]",,,16625.741049487613,1.0,33.0,1.0,0.15975284576416016,0,0,0,,B,Left,1,1
1727,6,1,30.44503736495972,16595.690773685,14094,"[954, 270]",False,Left,0.0,A,fake,False,"[[1260, 144], [846, 162], [1224, 234], [1188, 396], [1170, 612], [1134, 702], [1224, 702], [846, 720]]","[1302, 4242]",,"[[498, 426]]",,,16626.13581104996,1.0,34.0,0.0,0.1377511024475062,0,0,0,,B,Left,1,1
489,3,1,8.441414833068848,16168.042085975,14094,"[954, 270]",False,Right,0.0,B,fake,False,"[[765, 12], [783, 138], [1107, 174], [747, 228], [873, 462], [945, 534], [945, 714], [891, 804]]","[1245, 11670]",,"[[1347, 600]]",,,16176.483500808068,1.0,7.0,1.0,0.287830114364624,0,0,0,,A,Right,1,1
660,3,1,11.461994886398315,16168.042085975,14094,"[954, 270]",False,Left,0.0,B,fake,False,"[[786, 138], [840, 192], [642, 336], [1092, 336], [1182, 426], [930, 660]]","[1260, 10644]",,"[[456, 798]]",,,16179.504080861398,1.0,10.0,0.0,0.16687393188476385,0,0,0,,A,Left,1,1
672,3,1,11.66295051574707,16168.042085975,14094,"[954, 270]",False,Left,0.0,B,fake,False,"[[852, 66], [906, 120], [708, 264], [1158, 264], [1248, 354], [996, 588]]","[1326, 10572]",,"[[522, 726]]",,,16179.705036490746,1.0,11.0,0.0,0.0842130184173584,0,0,0,,A,Left,1,1
695,3,1,12.04855227470398,16168.042085975,14094,"[954, 270]",False,Left,0.0,B,fake,False,"[[744, 126], [1194, 126], [1284, 216], [1032, 450], [1086, 774], [870, 792]]","[1362, 10434]",,"[[558, 588]]",,,16180.090638249703,1.0,12.0,0.0,0.13613414764404297,0,0,0,,A,Left,1,1
726,3,1,12.608938932418823,16168.042085975,14094,"[954, 270]",False,Right,0.0,B,fake,False,"[[1338, 30], [1086, 264], [1140, 588], [924, 606], [1212, 678], [1302, 804]]","[1404, 10248]",,"[[600, 402]]",,,16180.651024907418,1.0,13.0,1.0,0.11661434173584162,0,0,0,,A,Left,1,1
748,3,1,12.97767186164856,16168.042085975,14094,"[954, 270]",False,Right,0.0,B,fake,False,"[[1038, 132], [1092, 456], [876, 474], [1164, 546], [1254, 672]]","[1356, 10116]",,"[[552, 270]]",,,16181.019757836648,1.0,14.0,0.0,0.11708641052246094,0,0,0,,A,Left,1,1
773,3,1,13.40898084640503,16168.042085975,14094,"[954, 270]",False,Left,0.0,B,fake,False,"[[1044, 306], [828, 324], [1116, 396], [1206, 522]]","[1320, 9966]",,"[[516, 120]]",,,16181.451066821404,1.0,15.0,1.0,0.08358979225158691,0,0,0,,A,Left,1,1
798,3,1,13.842215299606323,16168.042085975,14094,"[954, 270]",False,Right,0.0,B,fake,False,"[[1080, 156], [864, 174], [1152, 246], [1242, 372], [900, 750]]","[1344, 9816]",,[],,,16181.884301274606,1.0,16.0,1.0,0.09987401962280273,0,0,0,,A,Left,1,1
1746,3,1,30.56251001358032,16168.042085975,14094,"[954, 270]",False,Left,0.0,B,fake,False,"[[1089, 174], [819, 210], [1107, 372], [819, 660], [783, 678], [855, 786]]","[1167, 4128]",,"[[363, 330]]",,,16198.60459598858,1.0,38.0,1.0,1.2632794380188024,0,0,0,,A,Left,1,1
1427,4,1,24.738890647888184,16828.995621735,14094,"[954, 270]",False,Right,0.0,A,no_drift,False,"[[1104, 180], [1068, 216], [1356, 342], [1338, 522], [1212, 720], [888, 792]]","[1422, 6042]",,"[[1524, 516]]",,,16853.73451238289,1.0,23.0,1.0,0.1991500854492152,0,0,0,,B,Left,1,1
789,4,1,13.481591939926147,16420.26261041,14094,"[954, 270]",False,Left,0.0,A,fake,False,"[[648, 48], [756, 246], [540, 372], [522, 390], [846, 660], [630, 786]]","[1140, 9870]",,"[[336, 492]]",,,16433.744202349928,1.0,16.0,1.0,0.6783053874969482,0,0,0,,B,Left,1,1
